# Sample S5c (81059)
# Tripeldot, gemessen mit QPC links unten
# Transconductance von 14 nach 12; Auf Gate hf3 gelockt mit ca. 0.00066 V bei 33Hz. V_{SD,DC}=-0.0003 V; Ca. 30mK.
# Lock-In: Sensitivity 0.005 V, 0.3s, Normal, Bandpaﬂ Q=50.
# Ithaco: Amplification 1e-09, Supression 10e-10 off, Rise Time 0.3ms.
# G11=-0.385 (Manus1); G15=-0.410 (Manus2); G06=-0.455 (Manus3); Ghf1=-0.145 (Manus04); Ghf2=-0.155 (Manus05);
# G01=-0.382 (Yoko01); G03=-0.450 (Yoko02); G13=-0.603 (Knick14); G09=-0.603 (Yoko10); 10,02,04 auf GND
# Fahre aussen Ghf4 (Yoko04); innen Ghf3 (Yoko09);
# grosses\\_diagramm\\_001; started at 2006/07/07-21:02:07
# Recorded with $Id: Measurement.pm 438 2006-05-29 10:41:09Z schroeer $
-0.4	-0.21	+2.79000000E-02	+5.20000000E-03
-0.4	-0.209	+7.80000000E-03	+5.20000000E-03
-0.4	-0.208	-1.24000000E-02	+4.20000000E-03
-0.4	-0.207	-1.65000000E-02	+4.20000000E-03
-0.4	-0.206	-1.40000000E-02	+6.30000000E-03
-0.4	-0.205	-2.02000000E-02	+6.30000000E-03
-0.4	-0.204	-3.51000000E-02	+0.00000000E-04
-0.4	-0.203	-3.98000000E-02	+5.20000000E-03
-0.4	-0.202	-3.98000000E-02	+4.20000000E-03
-0.4	-0.201	-2.95000000E-02	+1.00000000E-03
-0.4	-0.2	-3.26000000E-02	+3.10000000E-03
-0.4	-0.199	-2.07000000E-02	+4.20000000E-03
-0.4	-0.198	-1.55000000E-02	+4.20000000E-03
-0.4	-0.197	+3.10000000E-03	+5.20000000E-03
-0.4	-0.196	+2.95000000E-02	+3.10000000E-03
-0.4	-0.195	+4.19000000E-02	+3.10000000E-03
-0.4	-0.194	+4.34000000E-02	+3.10000000E-03
-0.4	-0.193	+6.36000000E-02	+3.10000000E-03
-0.4	-0.192	+7.60000000E-02	+4.20000000E-03
-0.4	-0.191	+6.25000000E-02	+4.20000000E-03
-0.4	-0.19	+5.63000000E-02	+6.30000000E-03
-0.4	-0.189	+5.69000000E-02	+6.30000000E-03
-0.4	-0.188	+6.62000000E-02	+1.00000000E-03
-0.4	-0.187	+5.58000000E-02	+6.30000000E-03
-0.4	-0.186	+3.57000000E-02	+5.20000000E-03
-0.4	-0.185	-9.30000000E-03	+6.30000000E-03
-0.4	-0.184	-4.39000000E-02	+6.30000000E-03
